index,Id,status,reputation_s,dt_0,dt_s,post,badge,reptation,learning,reciprocity,url,day
246,5858851,15,2000,2016-1-29,2017-11-19,3.638979099,3.142754676,125,11.2611489,33.83795014,1,660
247,5858851,16,2500,2016-1-29,2017-12-5,0.135176651,0.116743472,31.25,2.84092662,9.176493866,1,676
248,5858851,17,3000,2016-1-29,2017-12-21,3.912738427,3.379183187,187.5,16.94300214,52.19093787,1,692
249,5858851,18,5000,2016-1-29,2018-2-23,0.142164782,0.122778675,31.25,2.84092662,9.176493866,1,756
250,5858851,19,10000,2016-1-29,2018-8-6,0.595768076,0.514526975,60.97560976,5.641696403,15.84904439,1,920
251,5858851,20,15000,2016-1-29,2019-1-25,0.225063939,0.194373402,29.06976744,3.255872633,5.942522399,1,1092
252,5858851,21,20000,2016-1-29,2019-7-24,1.159698495,1.001557791,111.1111111,11.98083926,26.63300173,1,1272
253,5862071,1,1,2016-1-30,2016-2-3,0.067175573,0.058015267,0.25,0,0,0,4
254,5862071,2,5,2016-1-30,2016-2-4,0.067381317,0.058192956,4,1.821862348,1.41902834,1,5
255,5862071,3,10,2016-1-30,2016-2-5,0.403516557,0.348491572,10,3.643724696,2.83805668,1,6
256,5862071,4,15,2016-1-30,2016-2-6,0.067484663,0.058282209,5,1.821862348,1.41902834,1,7
257,5862071,5,20,2016-1-30,2016-2-7,0.538537674,0.465100719,20,7.287449393,5.67611336,1,8
258,5862071,6,50,2016-1-30,2016-2-10,0.067588326,0.058371736,10,1.821862348,1.41902834,1,11
259,5862071,7,75,2016-1-30,2016-2-12,0.438395744,0.378614506,37.5,8.198380567,6.38562753,1,13
260,5862071,8,100,2016-1-30,2016-2-14,0.067848882,0.058596762,12.5,1.821862348,1.41902834,1,15
261,5862071,9,125,2016-1-30,2016-2-16,0.574198294,0.495898527,62.5,11.84210526,9.223684211,1,17
262,5862071,10,200,2016-1-30,2016-2-22,0.068058778,0.058778036,12.5,1.821862348,1.41902834,1,23
263,5862071,11,250,2016-1-30,2016-2-26,0.457563383,0.395168376,62.5,10.4757085,8.159412955,1,27
264,5862071,12,500,2016-1-30,2016-3-14,0.068589244,0.059236165,14.70588235,1.821862348,1.41902834,1,44
265,5862071,13,1000,2016-1-30,2016-4-17,0.157635877,0.136140075,29.41176471,3.965229817,3.088473446,1,78
266,5862071,14,1500,2016-1-30,2016-5-21,0.071428571,0.061688312,14.70588235,1.821862348,1.41902834,1,112
267,5862071,15,2000,2016-1-30,2016-6-24,0.302520208,0.261267452,58.82352941,7.608954513,5.926530126,1,146
268,5862071,16,2500,2016-1-30,2016-7-28,0.075601375,0.065292096,14.70588235,1.821862348,1.41902834,1,180
269,5862071,17,3000,2016-1-30,2016-8-31,0.455997689,0.393816186,88.23529412,11.25267921,8.764586806,1,214
270,5862071,18,5000,2016-1-30,2017-1-12,0.080291971,0.069343066,14.92537313,1.821862348,1.41902834,1,348
271,5862071,19,10000,2016-1-30,2017-9-21,0.195694526,0.169008909,39.68253968,4.620153935,3.487407078,1,600
272,5862071,20,15000,2016-1-30,2017-12-22,0.123943662,0.107042254,54.34782609,5.375377288,2.98499379,1,692
273,5862071,21,20000,2016-1-30,2018-3-24,0.802371316,0.692957046,217.3913043,23.40595883,15.52245044,1,784
274,5866580,1,1,2016-2-1,2016-2-29,0.067278287,0.058103976,0.035714286,0,0,0,28
275,5866580,2,5,2016-2-1,2016-3-1,0.06875,0.059375,4,0.646680942,0.25267666,1,29
276,5866580,3,10,2016-2-1,2016-3-3,1.045074777,0.90256458,5,0.970021413,0.379014989,1,31
277,5866580,4,15,2016-2-1,2016-3-5,0.068911511,0.059514487,2.5,0.646680942,0.25267666,1,33
278,5866580,5,20,2016-2-1,2016-3-7,1.183005897,1.021686911,10,2.263383298,0.884368308,1,35
279,5866580,6,50,2016-2-1,2016-3-15,0.069128044,0.059701493,3.75,0.646680942,0.25267666,1,43
280,5866580,7,75,2016-2-1,2016-3-22,0.486570381,0.420219874,10.71428571,2.032425818,0.794126644,1,50
281,5866580,8,100,2016-2-1,2016-3-29,0.069952305,0.060413355,3.571428571,0.646680942,0.25267666,1,57
282,5866580,9,125,2016-2-1,2016-4-5,0.626866411,0.541384628,17.85714286,3.325787703,1.299479963,1,64
283,5866580,10,200,2016-2-1,2016-4-24,0.07073955,0.061093248,3.947368421,0.646680942,0.25267666,1,83
284,5866580,11,250,2016-2-1,2016-5-7,0.51276876,0.442845747,19.23076923,3.382638775,1.321693296,1,96
285,5866580,12,500,2016-2-1,2016-7-8,0.072607261,0.062706271,4.032258065,0.646680942,0.25267666,1,158
286,5866580,13,1000,2016-2-1,2016-11-8,0.167315593,0.14449983,8.130081301,1.330164865,0.519733292,1,281
287,5866580,14,1500,2016-2-1,2017-3-11,0.085686465,0.074001947,4.06504065,0.646680942,0.25267666,1,404
288,5866580,15,2000,2016-2-1,2017-4-26,0.773850637,0.66832555,43.47826087,6.648104061,2.523652138,1,450
289,5866580,16,2500,2016-2-1,2017-6-10,0.102564103,0.088578089,11.11111111,1.362190272,0.458295095,1,495
290,5866580,17,3000,2016-2-1,2017-7-25,1.001852503,0.865236253,66.66666667,9.520220251,3.496323488,1,540
291,5866580,18,5000,2016-2-1,2017-10-18,0.114583333,0.098958333,23.52941176,3.699160983,1.646301092,1,625
292,5866580,19,10000,2016-2-1,2018-2-5,0.627233756,0.54170188,90.90909091,10.53010184,9.104779812,1,735
293,5866580,20,15000,2016-2-1,2018-5-26,0.153577661,0.132635253,45.45454545,3.777023707,6.402323905,1,845
294,5866580,21,20000,2016-2-1,2018-8-17,1.224875107,1.057846683,240.9638554,25.08464658,23.76591244,1,928
295,5880706,1,1,2016-2-4,2016-3-4,0.06743295,0.058237548,0.034482759,0,0,0,29
296,5880706,2,5,2016-2-4,2016-3-5,0.068965517,0.059561129,4,0.637931034,0.174568966,1,30
297,5880706,3,10,2016-2-4,2016-3-7,1.081280144,0.933832852,5,0.956896552,0.261853448,1,32
298,5880706,4,15,2016-2-4,2016-3-9,0.069128044,0.059701493,2.5,0.637931034,0.174568966,1,34
299,5880706,5,20,2016-2-4,2016-3-11,1.21964501,1.053329781,10,2.232758621,0.610991379,1,36
300,5880706,6,50,2016-2-4,2016-3-18,0.069345942,0.059889677,4.285714286,0.637931034,0.174568966,1,43
301,5880706,7,75,2016-2-4,2016-3-24,0.557182522,0.481203087,12.5,2.126436782,0.581896552,1,49
302,5880706,8,100,2016-2-4,2016-3-30,0.070063694,0.060509554,4.166666667,0.637931034,0.174568966,1,55
303,5880706,9,125,2016-2-4,2016-4-5,0.697646216,0.602512641,20.83333333,3.402298851,0.931034483,1,61
304,5880706,10,200,2016-2-4,2016-4-21,0.07073955,0.061093248,4.6875,0.637931034,0.174568966,1,77
305,5880706,11,250,2016-2-4,2016-5-2,0.555089428,0.479395415,22.72727273,3.421630094,0.936324451,1,88
306,5880706,12,500,2016-2-4,2016-6-24,0.072308956,0.062448644,4.716981132,0.637931034,0.174568966,1,141
307,5880706,13,1000,2016-2-4,2016-10-7,0.170252407,0.14703617,9.523809524,1.318390805,0.360775862,1,246
308,5880706,14,1500,2016-2-4,2017-1-20,0.083097262,0.071765817,4.761904762,0.637931034,0.174568966,1,351
309,5880706,15,2000,2016-2-4,2017-5-5,0.345592855,0.298466557,19.04761905,2.594252874,0.709913793,1,456
310,5880706,16,2500,2016-2-4,2017-5-18,0.103651355,0.089517079,38.46153846,5.180732002,0.425079401,1,469
311,5880706,17,3000,2016-2-4,2017-5-31,3.000241419,2.591117589,230.7692308,31.31504491,6.5840779,1,482
312,5880706,18,5000,2016-2-4,2017-7-19,0.106925881,0.092345079,40.81632653,5.180732002,0.425079401,1,531
313,5880706,19,10000,2016-2-4,2017-10-30,0.54323399,0.469156627,97.08737864,13.52373965,2.0162258,1,634
314,5880706,20,15000,2016-2-4,2018-2-10,0.131147541,0.113263785,48.54368932,7.10673526,0.983003438,1,737
315,5880706,21,20000,2016-2-4,2018-5-24,0.829311108,0.71622323,194.1747573,27.73721017,3.982232676,1,840
316,5892036,1,1,2016-2-6,2016-2-7,0.067536454,0.058326938,1,0.5,0.107142857,1,1
317,5892036,2,5,2016-2-6,2016-2-8,0.067588326,0.058371736,4,0.5,0.107142857,1,2
318,5892036,3,10,2016-2-6,2016-2-9,0.202765057,0.175115276,10,1.5,0.321428571,1,3
319,5892036,4,15,2016-2-6,2016-2-10,0.067692308,0.058461538,5,0.5,0.107142857,1,4
320,5892036,5,20,2016-2-6,2016-2-11,0.338201783,0.292083358,20,2.5,0.535714286,1,5
321,5892036,6,50,2016-2-6,2016-2-12,0.06779661,0.058551618,30,0.5,0.107142857,1,6
322,5892036,7,75,2016-2-6,2016-2-13,0.473847275,0.409231738,75,3.5,0.75,1,7
323,5892036,8,100,2016-2-6,2016-2-14,0.067901235,0.058641975,25,0.5,0.107142857,1,8
324,5892036,9,125,2016-2-6,2016-2-15,0.609702178,0.526560972,125,4.5,0.964285714,1,9
325,5892036,10,200,2016-2-6,2016-2-18,0.068006182,0.058732612,25,0.5,0.107142857,1,12
326,5892036,11,250,2016-2-6,2016-2-20,0.475024576,0.410248498,125,3.5,0.75,1,14
327,5892036,12,500,2016-2-6,2016-2-27,0.068269977,0.058960434,35.71428571,0.5,0.107142857,1,21
328,5892036,13,1000,2016-2-6,2016-3-14,0.157888933,0.136358624,62.5,1.995971254,2.756478659,1,37
329,5892036,14,1500,2016-2-6,2016-3-30,0.069510269,0.060031596,31.25,1.339721254,2.615853659,1,53
330,5892036,15,2000,2016-2-6,2016-4-15,0.297799201,0.257190219,125,4.675413763,7.988185976,1,69
331,5892036,16,2500,2016-2-6,2016-5-1,0.071312804,0.061588331,31.25,1.339721254,2.615853659,1,85
332,5892036,17,3000,2016-2-6,2016-5-17,0.441361595,0.381175923,187.5,7.354856272,13.21989329,1,101
333,5892036,18,5000,2016-2-6,2016-7-18,0.073211314,0.063227953,32.25806452,1.339721254,2.615853659,1,163
334,5892036,19,10000,2016-2-6,2017-2-23,0.129924287,0.112207339,45.45454545,2.085031851,3.153546141,1,383
335,5892036,20,15000,2016-2-6,2018-4-19,0.095652174,0.082608696,11.9047619,0.705624713,0.334533295,1,803
336,5892036,21,20000,2016-2-6,2019-2-18,0.401433627,0.346692678,65.57377049,3.127428052,2.776328077,1,1108
337,5910058,1,1,2016-2-10,2016-2-11,0.067744419,0.058506543,1,0,0.791666667,1,1
338,5910058,2,5,2016-2-10,2016-2-13,0.06779661,0.058551618,2,0,0.791666667,1,3
339,5910058,3,10,2016-2-10,2016-2-15,0.169570054,0.146446865,5,0,1.979166667,1,5
340,5910058,4,15,2016-2-10,2016-2-17,0.068006182,0.058732612,2.5,0,0.791666667,1,7
341,5910058,5,20,2016-2-10,2016-2-19,0.305687692,0.264003006,10,0,3.5625,1,9
342,5910058,6,50,2016-2-10,2016-3-2,0.068217054,0.058914729,2.5,0,0.791666667,1,21
343,5910058,7,75,2016-2-10,2016-3-4,0.783847607,0.676959297,37.5,1.38869258,16.79439046,1,23
344,5910058,8,100,2016-2-10,2016-3-6,0.068965517,0.059561129,12.5,1.38869258,8.481890459,1,25
345,5910058,9,125,2016-2-10,2016-3-8,0.921886908,0.796175057,62.5,4.166077739,33.75817138,1,27
346,5910058,10,200,2016-2-10,2016-3-12,0.06918239,0.059748428,18.75,1.38869258,8.481890459,1,31
347,5910058,11,250,2016-2-10,2016-3-15,0.776235089,0.67038485,83.33333333,6.017667845,42.29652532,1,34
348,5910058,12,500,2016-2-10,2016-3-27,0.069565217,0.060079051,20.83333333,1.38869258,8.481890459,1,46
349,5910058,13,1000,2016-2-10,2016-4-20,0.202043439,0.174492061,41.66666667,2.83524735,18.00990135,1,70
350,5910058,14,1500,2016-2-10,2016-5-14,0.071602929,0.061838893,20.83333333,1.38869258,8.481890459,1,94
351,5910058,15,2000,2016-2-10,2016-6-7,0.346675414,0.299401494,83.33333333,5.612632509,34.97368227,1,118
352,5910058,16,2500,2016-2-10,2016-7-1,0.074513124,0.064352244,20.83333333,1.38869258,8.481890459,1,142
353,5910058,17,3000,2016-2-10,2016-7-25,0.497247311,0.42944086,125,8.390017668,51.93746319,1,166
354,5910058,18,5000,2016-2-10,2016-10-29,0.077669903,0.067078553,20.83333333,1.38869258,8.481890459,1,262
355,5910058,19,10000,2016-2-10,2017-8-25,0.149494327,0.129108737,33.33333333,3.236264395,14.48129303,1,562
356,5910058,20,15000,2016-2-10,2018-10-10,0.119402985,0.10312076,12.16545012,3.477582465,6.515360888,1,973
357,5910058,21,20000,2016-2-10,2019-6-24,0.635397503,0.548752389,77.82101167,13.230964,34.45542872,1,1230
358,5928186,1,1,2016-2-15,2016-3-5,0.068006182,0.058732612,0.052631579,0,0,0,19
359,5928186,2,5,2016-2-15,2016-3-6,0.069019608,0.059607843,4,1.964412811,3.722419929,1,20
360,5928186,3,10,2016-2-15,2016-3-7,1.430210856,1.235182103,10,3.928825623,7.444839858,1,21
361,5928186,4,15,2016-2-15,2016-3-8,0.069128044,0.059701493,5,1.964412811,3.722419929,1,22
362,5928186,5,20,2016-2-15,2016-3-9,1.56852129,1.354632023,20,7.857651246,14.88967972,1,23
363,5928186,6,50,2016-2-15,2016-3-11,0.069236821,0.059795437,15,1.964412811,3.722419929,1,25
364,5928186,7,75,2016-2-15,2016-3-12,1.776340875,1.534112574,75,13.75088968,26.0569395,1,26
365,5928186,8,100,2016-2-15,2016-3-13,0.069400631,0.059936909,25,1.964412811,3.722419929,1,27
366,5928186,9,125,2016-2-15,2016-3-14,1.915196912,1.654033697,125,17.6797153,33.50177936,1,28
367,5928186,10,200,2016-2-15,2016-3-17,0.069510269,0.060031596,25,1.964412811,3.722419929,1,31
368,5928186,11,250,2016-2-15,2016-3-19,1.131539235,0.97723843,125,13.75088968,26.0569395,1,33
369,5928186,12,500,2016-2-15,2016-3-29,0.069785884,0.060269627,25,1.964412811,3.722419929,1,43
370,5928186,13,1000,2016-2-15,2016-4-18,0.218390591,0.188610056,50,4.321708185,8.189323843,1,63
371,5928186,14,1500,2016-2-15,2016-5-8,0.071486596,0.061738424,25,1.964412811,3.722419929,1,83
372,5928186,15,2000,2016-2-15,2016-5-28,0.362544404,0.313106531,100,8.250533808,15.6341637,1,103
373,5928186,16,2500,2016-2-15,2016-6-17,0.07388749,0.063811923,25,1.964412811,3.722419929,1,123
374,5928186,17,3000,2016-2-15,2016-7-7,0.511581338,0.441820247,150,12.17935943,23.07900356,1,143
375,5928186,18,5000,2016-2-15,2016-9-24,0.076455256,0.06602954,25.3164557,1.964412811,3.722419929,1,222
376,5928186,19,10000,2016-2-15,2016-12-25,0.258954683,0.223642681,108.6956522,9.578628451,12.22266905,1,314
377,5928186,20,15000,2016-2-15,2017-3-27,0.089795918,0.07755102,54.34782609,5.244108878,4.00906855,1,406
378,5928186,21,20000,2016-2-15,2017-6-15,0.500162291,0.431958342,250,24.5152806,22.55913074,1,486
379,5933656,1,1,2016-2-16,2016-3-4,0.068058778,0.058778036,0.058823529,0,0,0,17
380,5933656,2,5,2016-2-16,2016-3-5,0.068965517,0.059561129,4,1.807829181,4.06405694,1,18
381,5933656,3,10,2016-2-16,2016-3-6,1.294984352,1.118395576,10,3.615658363,8.128113879,1,19
382,5933656,4,15,2016-2-16,2016-3-7,0.069073783,0.059654631,5,1.807829181,4.06405694,1,20
383,5933656,5,20,2016-2-16,2016-3-8,1.433186179,1.2377517,20,7.231316726,16.25622776,1,21
384,5933656,6,50,2016-2-16,2016-3-9,0.06918239,0.059748428,30,1.807829181,4.06405694,1,22
385,5933656,7,75,2016-2-16,2016-3-10,1.57160539,1.357295564,75,10.84697509,24.38434164,1,23
386,5933656,8,100,2016-2-16,2016-3-11,0.069291339,0.05984252,25,1.807829181,4.06405694,1,24
387,5933656,9,125,2016-2-16,2016-3-12,1.710242671,1.477027761,125,14.46263345,32.51245552,1,25
388,5933656,10,200,2016-2-16,2016-3-15,0.069400631,0.059936909,25,1.807829181,4.06405694,1,28
389,5933656,11,250,2016-2-16,2016-3-17,1.028787499,0.888498295,125,11.75088968,26.41637011,1,30
390,5933656,12,500,2016-2-16,2016-3-26,0.069675376,0.060174188,27.77777778,1.807829181,4.06405694,1,39
391,5933656,13,1000,2016-2-16,2016-4-12,0.228096226,0.196992195,58.82352941,4.147372828,9.323424744,1,56
392,5933656,14,1500,2016-2-16,2016-4-29,0.071139854,0.061438965,29.41176471,1.807829181,4.06405694,1,73
393,5933656,15,2000,2016-2-16,2016-5-16,0.371367228,0.320726242,117.6470588,7.763031191,17.45153862,1,90
394,5933656,16,2500,2016-2-16,2016-6-1,0.073150457,0.063175395,31.25,1.807829181,4.06405694,1,106
395,5933656,17,3000,2016-2-16,2016-6-17,0.541864615,0.467973986,187.5,11.863879,26.67037367,1,122
396,5933656,18,5000,2016-2-16,2016-8-20,0.075149445,0.064901793,31.25,1.807829181,4.06405694,1,186
397,5933656,19,10000,2016-2-16,2017-3-22,0.142481971,0.123052611,46.72897196,3.520820112,7.881243077,1,400
398,5933656,20,15000,2016-2-16,2018-3-18,0.098544233,0.085106383,13.85041551,2.060742554,5.129093779,1,761
399,5933656,21,20000,2016-2-16,2019-1-25,0.37648577,0.325146801,63.89776358,6.499010404,13.72414309,1,1074
400,5947043,1,1,2016-2-18,2016-2-19,0.068164214,0.058869094,1,0.066666667,0.133333333,1,1
401,5947043,2,5,2016-2-18,2016-2-20,0.068217054,0.058914729,4,0.066666667,0.133333333,1,2
402,5947043,3,10,2016-2-18,2016-2-21,0.204651245,0.176744257,10,0.2,0.4,1,3
403,5947043,4,15,2016-2-18,2016-2-22,0.068322981,0.059006211,5,0.066666667,0.133333333,1,4
404,5947043,5,20,2016-2-18,2016-2-23,0.341350295,0.294802527,20,0.333333333,0.666666667,1,5
405,5947043,6,50,2016-2-18,2016-2-29,0.068429238,0.059097978,5,0.066666667,0.133333333,1,11
406,5947043,7,75,2016-2-18,2016-3-4,0.256731431,0.221722599,18.75,0.25,0.5,1,15
407,5947043,8,100,2016-2-18,2016-3-6,0.068965517,0.059561129,12.5,0.964285714,2.735714286,1,17
408,5947043,9,125,2016-2-18,2016-3-8,0.651502162,0.562660958,62.5,2.428571429,6.471428571,1,19
409,5947043,10,200,2016-2-18,2016-3-14,0.06918239,0.059748428,12.5,0.964285714,2.735714286,1,25
410,5947043,11,250,2016-2-18,2016-3-18,0.499034934,0.430984716,62.5,3.625,10.075,1,29
411,5947043,12,500,2016-2-18,2016-4-7,0.069730586,0.06022187,12.5,0.964285714,2.735714286,1,49
412,5947043,13,1000,2016-2-18,2016-5-17,0.155622249,0.134401033,25,1.808928571,5.111071429,1,89
413,5947043,14,1500,2016-2-18,2016-6-26,0.073211314,0.063227953,12.5,0.964285714,2.735714286,1,129
414,5947043,15,2000,2016-2-18,2016-8-5,0.304565061,0.263033461,50,3.7375,10.5825,1,169
415,5947043,16,2500,2016-2-18,2016-9-13,0.078431373,0.067736185,12.82051282,0.964285714,2.735714286,1,208
416,5947043,17,3000,2016-2-18,2016-10-22,0.472061565,0.407689533,76.92307692,5.761904762,16.32527473,1,247
417,5947043,18,5000,2016-2-18,2017-2-9,0.084291188,0.072796935,18.18181818,2.564007421,5.395299938,1,357
418,5947043,19,10000,2016-2-18,2017-9-13,0.222377821,0.192053573,46.2962963,7.002321199,13.22843932,1,573
419,5947043,20,15000,2016-2-18,2018-3-14,0.122562674,0.105849582,27.47252747,6.355508065,11.57664299,1,755
420,5947043,21,20000,2016-2-18,2018-9-13,0.548550777,0.473748398,109.2896175,22.09648571,41.13761443,1,938
421,5958455,1,1,2016-2-21,2016-2-22,0.068322981,0.059006211,1,0,0,0,1
422,5958455,2,5,2016-2-21,2016-3-3,0.068376068,0.059052059,0.4,0.016877637,0.065400844,0,11
423,5958455,3,10,2016-2-21,2016-3-15,0.13158515,0.113641721,0.833333333,0.030942335,0.119901547,0,23
424,5958455,4,15,2016-2-21,2016-3-27,0.069565217,0.060079051,0.416666667,0.016877637,0.065400844,0,35
425,5958455,5,20,2016-2-21,2016-4-8,0.271381812,0.234375201,1.666666667,0.064697609,0.250703235,0,47
426,5958455,6,50,2016-2-21,2016-6-18,0.070910556,0.061240935,0.422535211,0.016877637,0.065400844,0,118
427,5958455,7,75,2016-2-21,2016-8-16,0.215743018,0.186323515,1.271186441,0.05034685,0.195094043,0,177
428,5958455,8,100,2016-2-21,2016-10-14,0.079207921,0.068406841,0.423728814,0.016877637,0.065400844,0,236
429,5958455,9,125,2016-2-21,2016-12-12,0.378601129,0.326973702,2.118644068,0.084102124,0.325895731,0,295
430,5958455,10,200,2016-2-21,2017-6-4,0.088620342,0.07653575,0.431034483,0.016877637,0.065400844,0,469
431,5958455,11,250,2016-2-21,2017-6-9,7.658929343,6.614529887,50,2.604761905,8.20952381,0,474
432,5958455,12,500,2016-2-21,2017-7-4,0.108108108,0.093366093,10,1.025015069,2.088004822,0,499
433,5958455,13,1000,2016-2-21,2017-8-22,0.948214187,0.818912253,20.40816327,1.813773973,3.991019916,0,548
434,5958455,14,1500,2016-2-21,2017-9-7,0.118918919,0.102702703,31.25,3.875000732,6.45087402,1,564
435,5958455,15,2000,2016-2-21,2017-9-23,3.144371829,2.715593852,125,13.30468425,25.12424653,1,580
436,5958455,16,2500,2016-2-21,2017-10-9,0.124293785,0.107344633,31.25,3.875000732,6.45087402,1,596
437,5958455,17,3000,2016-2-21,2017-10-25,3.395833244,2.932765074,187.5,21.05468572,38.02599458,1,612
438,5958455,18,5000,2016-2-21,2017-12-7,0.130177515,0.112426036,46.51162791,7.786931948,6.666291304,1,655
439,5958455,19,10000,2016-2-21,2018-3-24,0.699123014,0.603788058,93.45794393,14.06462396,15.03139821,1,762
440,5958455,20,15000,2016-2-21,2018-10-1,0.16730038,0.144486692,26.17801047,4.557649156,3.042056882,1,953
441,5958455,21,20000,2016-2-21,2019-3-25,0.872746768,0.753735845,114.2857143,18.56391983,15.48051711,1,1128
442,5974433,1,1,2016-2-24,2016-3-5,0.06848249,0.059143969,0.1,0,0,0,10
443,5974433,2,5,2016-2-24,2016-3-6,0.069019608,0.059607843,4,0.517857143,3.796428571,1,11
444,5974433,3,10,2016-2-24,2016-3-7,0.822918294,0.710702163,10,1.035714286,7.592857143,1,12
445,5974433,4,15,2016-2-24,2016-3-8,0.069128044,0.059701493,5,0.517857143,3.796428571,1,13
446,5974433,5,20,2016-2-24,2016-3-9,0.961228728,0.830152083,20,2.071428571,15.18571429,1,14
447,5974433,6,50,2016-2-24,2016-3-13,0.069236821,0.059795437,7.5,0.517857143,3.796428571,1,18
448,5974433,7,75,2016-2-24,2016-3-16,0.482180744,0.416428825,25,1.898809524,13.9202381,1,21
449,5974433,8,100,2016-2-24,2016-3-19,0.069620253,0.060126582,8.333333333,0.517857143,3.796428571,1,24
450,5974433,9,125,2016-2-24,2016-3-22,0.621586882,0.536825034,41.66666667,2.93452381,21.51309524,1,27
451,5974433,10,200,2016-2-24,2016-3-31,0.069952305,0.060413355,8.333333333,0.517857143,3.796428571,1,36
452,5974433,11,250,2016-2-24,2016-4-6,0.486178264,0.419881228,41.66666667,2.761904762,20.24761905,1,42
453,5974433,12,500,2016-2-24,2016-5-6,0.07079646,0.061142397,8.333333333,0.517857143,3.796428571,1,72
454,5974433,13,1000,2016-2-24,2016-7-4,0.157987461,0.136443716,16.94915254,1.062046005,7.785895884,1,131
455,5974433,14,1500,2016-2-24,2016-9-1,0.076256499,0.065857886,8.474576271,0.517857143,3.796428571,1,190
456,5974433,15,2000,2016-2-24,2016-10-29,0.318647945,0.275195953,34.48275862,2.125,15.57844828,1,248
457,5974433,16,2500,2016-2-24,2016-11-18,0.084860174,0.073288332,25,2.016741071,4.693973214,1,268
458,5974433,17,3000,2016-2-24,2016-12-8,1.095468222,0.946086192,150,10.19598214,54.56544643,1,288
